YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2028,7,17.0,KENXX,TZAXX,0.21
2029,7,17.0,KENXX,TZAXX,0.22
2030,7,17.0,KENXX,TZAXX,0.11
2031,7,17.0,KENXX,TZAXX,0.08
2021,7,18.0,KENXX,TZAXX,0.02
2022,7,18.0,KENXX,TZAXX,0.02
2023,7,18.0,KENXX,TZAXX,0.02
2024,7,18.0,KENXX,TZAXX,0.15
2025,7,18.0,KENXX,TZAXX,0.16
2026,7,18.0,KENXX,TZAXX,0.18
2027,7,18.0,KENXX,TZAXX,0.19
2028,7,18.0,KENXX,TZAXX,0.21
2029,7,18.0,KENXX,TZAXX,0.22
2030,7,18.0,KENXX,TZAXX,0.11
2031,7,18.0,KENXX,TZAXX,0.08
2021,7,19.0,KENXX,TZAXX,0.02
2022,7,19.0,KENXX,TZAXX,0.02
2023,7,19.0,KENXX,TZAXX,0.02
2024,7,19.0,KENXX,TZAXX,0.15
2025,7,19.0,KENXX,TZAXX,0.16
2026,7,19.0,KENXX,TZAXX,0.18
2027,7,19.0,KENXX,TZAXX,0.19
2028,7,19.0,KENXX,TZAXX,0.21
2029,7,19.0,KENXX,TZAXX,0.22
2030,7,19.0,KENXX,TZAXX,0.11
2031,7,19.0,KENXX,TZAXX,0.08
2022,7,20.0,KENXX,TZAXX,-0.0
2023,7,20.0,KENXX,TZAXX,0.0
2024,7,20.0,KENXX,TZAXX,0.0
2026,7,20.0,KENXX,TZAXX,0.0
2027,7,20.0,KENXX,TZAXX,0.0
2028,7,20.0,KENXX,TZAXX,0.0
2029,7,20.0,KENXX,TZAXX,0.01
2030,7,20.0,KENXX,TZAXX,0.01
2031,7,20.0,KENXX,TZAXX,-0.02
2032,7,20.0,KENXX,TZAXX,-0.02
2033,7,20.0,KENXX,TZAXX,-0.02
2034,7,20.0,KENXX,TZAXX,-0.02
2035,7,20.0,KENXX,TZAXX,-0.01
2036,7,20.0,KENXX,TZAXX,-0.05
2037,7,20.0,KENXX,TZAXX,-0.04
2038,7,20.0,KENXX,TZAXX,-0.02
2039,7,20.0,KENXX,TZAXX,-0.01
2040,7,20.0,KENXX,TZAXX,-0.01
2022,7,21.0,KENXX,TZAXX,-0.0
2023,7,21.0,KENXX,TZAXX,0.0
2024,7,21.0,KENXX,TZAXX,0.0
2026,7,21.0,KENXX,TZAXX,0.0
2027,7,21.0,KENXX,TZAXX,0.0
2028,7,21.0,KENXX,TZAXX,0.0
2029,7,21.0,KENXX,TZAXX,0.01
2030,7,21.0,KENXX,TZAXX,0.01
2031,7,21.0,KENXX,TZAXX,-0.02
2032,7,21.0,KENXX,TZAXX,-0.02
2033,7,21.0,KENXX,TZAXX,-0.02
2034,7,21.0,KENXX,TZAXX,-0.02
2035,7,21.0,KENXX,TZAXX,-0.01
2036,7,21.0,KENXX,TZAXX,-0.05
2037,7,21.0,KENXX,TZAXX,-0.04
2038,7,21.0,KENXX,TZAXX,-0.02
2039,7,21.0,KENXX,TZAXX,-0.01
2040,7,21.0,KENXX,TZAXX,-0.01
2022,7,22.0,KENXX,TZAXX,-0.0
2023,7,22.0,KENXX,TZAXX,0.0
2024,7,22.0,KENXX,TZAXX,0.0
2026,7,22.0,KENXX,TZAXX,0.0
2027,7,22.0,KENXX,TZAXX,0.0
2028,7,22.0,KENXX,TZAXX,0.0
2029,7,22.0,KENXX,TZAXX,0.01
2030,7,22.0,KENXX,TZAXX,0.01
2031,7,22.0,KENXX,TZAXX,-0.02
2032,7,22.0,KENXX,TZAXX,-0.02
2033,7,22.0,KENXX,TZAXX,-0.02
2034,7,22.0,KENXX,TZAXX,-0.02
2035,7,22.0,KENXX,TZAXX,-0.01
2036,7,22.0,KENXX,TZAXX,-0.05
2037,7,22.0,KENXX,TZAXX,-0.04
2038,7,22.0,KENXX,TZAXX,-0.02
2039,7,22.0,KENXX,TZAXX,-0.01
2040,7,22.0,KENXX,TZAXX,-0.01
2022,7,23.0,KENXX,TZAXX,-0.0
2023,7,23.0,KENXX,TZAXX,0.0
2024,7,23.0,KENXX,TZAXX,0.0
2026,7,23.0,KENXX,TZAXX,0.0
2027,7,23.0,KENXX,TZAXX,0.0
2028,7,23.0,KENXX,TZAXX,0.0
2029,7,23.0,KENXX,TZAXX,0.01
2030,7,23.0,KENXX,TZAXX,0.01
2031,7,23.0,KENXX,TZAXX,-0.02
2032,7,23.0,KENXX,TZAXX,-0.02
2033,7,23.0,KENXX,TZAXX,-0.02
2034,7,23.0,KENXX,TZAXX,-0.02
2035,7,23.0,KENXX,TZAXX,-0.01
2036,7,23.0,KENXX,TZAXX,-0.05
2037,7,23.0,KENXX,TZAXX,-0.04
2038,7,23.0,KENXX,TZAXX,-0.02
2039,7,23.0,KENXX,TZAXX,-0.01
2040,7,23.0,KENXX,TZAXX,-0.01
2022,7,24.0,KENXX,TZAXX,-0.0
2023,7,24.0,KENXX,TZAXX,0.0
2024,7,24.0,KENXX,TZAXX,0.0
2026,7,24.0,KENXX,TZAXX,0.0
2027,7,24.0,KENXX,TZAXX,0.0
2028,7,24.0,KENXX,TZAXX,0.0
2029,7,24.0,KENXX,TZAXX,0.01
2030,7,24.0,KENXX,TZAXX,0.01
2031,7,24.0,KENXX,TZAXX,-0.02
2032,7,24.0,KENXX,TZAXX,-0.02
2033,7,24.0,KENXX,TZAXX,-0.02
2034,7,24.0,KENXX,TZAXX,-0.02
2035,7,24.0,KENXX,TZAXX,-0.01
2036,7,24.0,KENXX,TZAXX,-0.05
2037,7,24.0,KENXX,TZAXX,-0.04
2038,7,24.0,KENXX,TZAXX,-0.02
2039,7,24.0,KENXX,TZAXX,-0.01
2040,7,24.0,KENXX,TZAXX,-0.01
2021,8,1.0,KENXX,TZAXX,-0.02
2022,8,1.0,KENXX,TZAXX,-0.02
2023,8,1.0,KENXX,TZAXX,0.02
2021,8,2.0,KENXX,TZAXX,-0.02
2022,8,2.0,KENXX,TZAXX,-0.02
2023,8,2.0,KENXX,TZAXX,0.02
2021,8,3.0,KENXX,TZAXX,-0.02
2022,8,3.0,KENXX,TZAXX,-0.02
2023,8,3.0,KENXX,TZAXX,0.02
2021,8,4.0,KENXX,TZAXX,-0.02
2022,8,4.0,KENXX,TZAXX,-0.02
2023,8,4.0,KENXX,TZAXX,0.02
2021,8,5.0,KENXX,TZAXX,-0.02
2022,8,5.0,KENXX,TZAXX,-0.02
2023,8,5.0,KENXX,TZAXX,0.02
2021,8,6.0,KENXX,TZAXX,-0.02
2022,8,6.0,KENXX,TZAXX,-0.02
2023,8,6.0,KENXX,TZAXX,0.02
2021,8,7.0,KENXX,TZAXX,-0.02
2022,8,7.0,KENXX,TZAXX,-0.02
2023,8,7.0,KENXX,TZAXX,0.02
2022,8,8.0,KENXX,TZAXX,-0.02
2023,8,8.0,KENXX,TZAXX,0.02
2024,8,8.0,KENXX,TZAXX,0.0
2022,8,9.0,KENXX,TZAXX,-0.02
2023,8,9.0,KENXX,TZAXX,0.02
2024,8,9.0,KENXX,TZAXX,0.0
2022,8,10.0,KENXX,TZAXX,-0.02
2023,8,10.0,KENXX,TZAXX,0.02
2024,8,10.0,KENXX,TZAXX,0.0
2022,8,11.0,KENXX,TZAXX,-0.02
2023,8,11.0,KENXX,TZAXX,0.02
2024,8,11.0,KENXX,TZAXX,0.0
2021,8,12.0,KENXX,TZAXX,-0.02
2022,8,12.0,KENXX,TZAXX,-0.02
2023,8,12.0,KENXX,TZAXX,0.02
2021,8,13.0,KENXX,TZAXX,-0.02
2022,8,13.0,KENXX,TZAXX,-0.02
2023,8,13.0,KENXX,TZAXX,0.02
2021,8,14.0,KENXX,TZAXX,-0.02
2022,8,14.0,KENXX,TZAXX,-0.02
2023,8,14.0,KENXX,TZAXX,0.02
2021,8,15.0,KENXX,TZAXX,-0.02
2022,8,15.0,KENXX,TZAXX,-0.02
2023,8,15.0,KENXX,TZAXX,0.02
2021,8,16.0,KENXX,TZAXX,0.02
2022,8,16.0,KENXX,TZAXX,0.02
2023,8,16.0,KENXX,TZAXX,0.02
2024,8,16.0,KENXX,TZAXX,0.15
2025,8,16.0,KENXX,TZAXX,0.16
2026,8,16.0,KENXX,TZAXX,0.18
2027,8,16.0,KENXX,TZAXX,0.19
2028,8,16.0,KENXX,TZAXX,0.21
2029,8,16.0,KENXX,TZAXX,0.22
2030,8,16.0,KENXX,TZAXX,0.11
2031,8,16.0,KENXX,TZAXX,0.08
2021,8,17.0,KENXX,TZAXX,0.02
2022,8,17.0,KENXX,TZAXX,0.02
2023,8,17.0,KENXX,TZAXX,0.02
2024,8,17.0,KENXX,TZAXX,0.15
2025,8,17.0,KENXX,TZAXX,0.16
2026,8,17.0,KENXX,TZAXX,0.18
2027,8,17.0,KENXX,TZAXX,0.19
2028,8,17.0,KENXX,TZAXX,0.21
2029,8,17.0,KENXX,TZAXX,0.22
2030,8,17.0,KENXX,TZAXX,0.11
2031,8,17.0,KENXX,TZAXX,0.08
2021,8,18.0,KENXX,TZAXX,0.02
2022,8,18.0,KENXX,TZAXX,0.02
2023,8,18.0,KENXX,TZAXX,0.02
2024,8,18.0,KENXX,TZAXX,0.15
2025,8,18.0,KENXX,TZAXX,0.16
2026,8,18.0,KENXX,TZAXX,0.18
2027,8,18.0,KENXX,TZAXX,0.19
2028,8,18.0,KENXX,TZAXX,0.21
2029,8,18.0,KENXX,TZAXX,0.22
2030,8,18.0,KENXX,TZAXX,0.11
2031,8,18.0,KENXX,TZAXX,0.08
2021,8,19.0,KENXX,TZAXX,0.02
2022,8,19.0,KENXX,TZAXX,0.02
2023,8,19.0,KENXX,TZAXX,0.02
2024,8,19.0,KENXX,TZAXX,0.15
2025,8,19.0,KENXX,TZAXX,0.16
2026,8,19.0,KENXX,TZAXX,0.18
2027,8,19.0,KENXX,TZAXX,0.19
2028,8,19.0,KENXX,TZAXX,0.21
2029,8,19.0,KENXX,TZAXX,0.22
2030,8,19.0,KENXX,TZAXX,0.11
2031,8,19.0,KENXX,TZAXX,0.08
2022,8,20.0,KENXX,TZAXX,-0.0
2023,8,20.0,KENXX,TZAXX,0.0
2024,8,20.0,KENXX,TZAXX,0.0
2026,8,20.0,KENXX,TZAXX,0.0
2027,8,20.0,KENXX,TZAXX,0.0
2028,8,20.0,KENXX,TZAXX,0.0
2029,8,20.0,KENXX,TZAXX,0.01
2030,8,20.0,KENXX,TZAXX,0.01
2031,8,20.0,KENXX,TZAXX,-0.02
2032,8,20.0,KENXX,TZAXX,-0.02
2033,8,20.0,KENXX,TZAXX,-0.02
2034,8,20.0,KENXX,TZAXX,-0.02
2035,8,20.0,KENXX,TZAXX,-0.01
2036,8,20.0,KENXX,TZAXX,-0.05
2037,8,20.0,KENXX,TZAXX,-0.04
2038,8,20.0,KENXX,TZAXX,-0.02
2039,8,20.0,KENXX,TZAXX,-0.01
2040,8,20.0,KENXX,TZAXX,-0.01
2022,8,21.0,KENXX,TZAXX,-0.0
2023,8,21.0,KENXX,TZAXX,0.0
2024,8,21.0,KENXX,TZAXX,0.0
2026,8,21.0,KENXX,TZAXX,0.0
2027,8,21.0,KENXX,TZAXX,0.0
2028,8,21.0,KENXX,TZAXX,0.0
2029,8,21.0,KENXX,TZAXX,0.01
2030,8,21.0,KENXX,TZAXX,0.01
2031,8,21.0,KENXX,TZAXX,-0.02
2032,8,21.0,KENXX,TZAXX,-0.02
2033,8,21.0,KENXX,TZAXX,-0.02
2034,8,21.0,KENXX,TZAXX,-0.02
2035,8,21.0,KENXX,TZAXX,-0.01
2036,8,21.0,KENXX,TZAXX,-0.05
2037,8,21.0,KENXX,TZAXX,-0.04
2038,8,21.0,KENXX,TZAXX,-0.02
2039,8,21.0,KENXX,TZAXX,-0.01
2040,8,21.0,KENXX,TZAXX,-0.01
2022,8,22.0,KENXX,TZAXX,-0.0
2023,8,22.0,KENXX,TZAXX,0.0
2024,8,22.0,KENXX,TZAXX,0.0
2026,8,22.0,KENXX,TZAXX,0.0
2027,8,22.0,KENXX,TZAXX,0.0
2028,8,22.0,KENXX,TZAXX,0.0
2029,8,22.0,KENXX,TZAXX,0.01
2030,8,22.0,KENXX,TZAXX,0.01
2031,8,22.0,KENXX,TZAXX,-0.02
2032,8,22.0,KENXX,TZAXX,-0.02
2033,8,22.0,KENXX,TZAXX,-0.02
2034,8,22.0,KENXX,TZAXX,-0.02
2035,8,22.0,KENXX,TZAXX,-0.01
2036,8,22.0,KENXX,TZAXX,-0.05
2037,8,22.0,KENXX,TZAXX,-0.04
2038,8,22.0,KENXX,TZAXX,-0.02
2039,8,22.0,KENXX,TZAXX,-0.01
2040,8,22.0,KENXX,TZAXX,-0.01
2022,8,23.0,KENXX,TZAXX,-0.0
2023,8,23.0,KENXX,TZAXX,0.0
2024,8,23.0,KENXX,TZAXX,0.0
2026,8,23.0,KENXX,TZAXX,0.0
2027,8,23.0,KENXX,TZAXX,0.0
2028,8,23.0,KENXX,TZAXX,0.0
2029,8,23.0,KENXX,TZAXX,0.01
2030,8,23.0,KENXX,TZAXX,0.01
2031,8,23.0,KENXX,TZAXX,-0.02
2032,8,23.0,KENXX,TZAXX,-0.02
2033,8,23.0,KENXX,TZAXX,-0.02
2034,8,23.0,KENXX,TZAXX,-0.02
2035,8,23.0,KENXX,TZAXX,-0.01
2036,8,23.0,KENXX,TZAXX,-0.05
2037,8,23.0,KENXX,TZAXX,-0.04
2038,8,23.0,KENXX,TZAXX,-0.02
2039,8,23.0,KENXX,TZAXX,-0.01
2040,8,23.0,KENXX,TZAXX,-0.01
2022,8,24.0,KENXX,TZAXX,-0.0
2023,8,24.0,KENXX,TZAXX,0.0
2024,8,24.0,KENXX,TZAXX,0.0
2026,8,24.0,KENXX,TZAXX,0.0
2027,8,24.0,KENXX,TZAXX,0.0
2028,8,24.0,KENXX,TZAXX,0.0
2029,8,24.0,KENXX,TZAXX,0.01
2030,8,24.0,KENXX,TZAXX,0.01
2031,8,24.0,KENXX,TZAXX,-0.02
2032,8,24.0,KENXX,TZAXX,-0.02
2033,8,24.0,KENXX,TZAXX,-0.02
2034,8,24.0,KENXX,TZAXX,-0.02
2035,8,24.0,KENXX,TZAXX,-0.01
2036,8,24.0,KENXX,TZAXX,-0.05
2037,8,24.0,KENXX,TZAXX,-0.04
2038,8,24.0,KENXX,TZAXX,-0.02
2039,8,24.0,KENXX,TZAXX,-0.01
2040,8,24.0,KENXX,TZAXX,-0.01
2021,9,1.0,KENXX,TZAXX,-0.02
2022,9,1.0,KENXX,TZAXX,-0.02
2023,9,1.0,KENXX,TZAXX,0.02
2021,9,2.0,KENXX,TZAXX,-0.02
2022,9,2.0,KENXX,TZAXX,-0.02
2023,9,2.0,KENXX,TZAXX,0.02
2021,9,3.0,KENXX,TZAXX,-0.02
2022,9,3.0,KENXX,TZAXX,-0.02
2023,9,3.0,KENXX,TZAXX,0.02
2021,9,4.0,KENXX,TZAXX,-0.02
2022,9,4.0,KENXX,TZAXX,-0.02
2023,9,4.0,KENXX,TZAXX,0.02
2021,9,5.0,KENXX,TZAXX,-0.02
2022,9,5.0,KENXX,TZAXX,-0.02
2023,9,5.0,KENXX,TZAXX,0.02
2021,9,6.0,KENXX,TZAXX,-0.02
2022,9,6.0,KENXX,TZAXX,-0.02
2023,9,6.0,KENXX,TZAXX,0.02
2021,9,7.0,KENXX,TZAXX,-0.02
2022,9,7.0,KENXX,TZAXX,-0.02
2023,9,7.0,KENXX,TZAXX,0.02
2021,9,8.0,KENXX,TZAXX,-0.02
2022,9,8.0,KENXX,TZAXX,-0.02
2023,9,8.0,KENXX,TZAXX,0.02
2024,9,8.0,KENXX,TZAXX,0.17
2021,9,9.0,KENXX,TZAXX,-0.02
2022,9,9.0,KENXX,TZAXX,-0.02
2023,9,9.0,KENXX,TZAXX,0.02
2024,9,9.0,KENXX,TZAXX,0.17
2021,9,10.0,KENXX,TZAXX,-0.02
2022,9,10.0,KENXX,TZAXX,-0.02
2023,9,10.0,KENXX,TZAXX,0.02
2024,9,10.0,KENXX,TZAXX,0.17
2021,9,11.0,KENXX,TZAXX,-0.02
2022,9,11.0,KENXX,TZAXX,-0.02
2023,9,11.0,KENXX,TZAXX,0.02
2024,9,11.0,KENXX,TZAXX,0.17
2021,9,12.0,KENXX,TZAXX,-0.02
2022,9,12.0,KENXX,TZAXX,-0.02
2023,9,12.0,KENXX,TZAXX,0.02
2021,9,13.0,KENXX,TZAXX,-0.02
2022,9,13.0,KENXX,TZAXX,-0.02
2023,9,13.0,KENXX,TZAXX,0.02
2021,9,14.0,KENXX,TZAXX,-0.02
2022,9,14.0,KENXX,TZAXX,-0.02
2023,9,14.0,KENXX,TZAXX,0.02
2021,9,15.0,KENXX,TZAXX,-0.02
2022,9,15.0,KENXX,TZAXX,-0.02
2023,9,15.0,KENXX,TZAXX,0.02
2021,9,20.0,KENXX,TZAXX,0.0
2022,9,20.0,KENXX,TZAXX,0.0
2023,9,20.0,KENXX,TZAXX,0.0
2024,9,20.0,KENXX,TZAXX,0.05
2025,9,20.0,KENXX,TZAXX,0.05
2026,9,20.0,KENXX,TZAXX,0.02
2027,9,20.0,KENXX,TZAXX,0.03
2028,9,20.0,KENXX,TZAXX,0.03
2029,9,20.0,KENXX,TZAXX,0.03
2030,9,20.0,KENXX,TZAXX,0.03
2031,9,20.0,KENXX,TZAXX,0.0
2032,9,20.0,KENXX,TZAXX,0.01
2033,9,20.0,KENXX,TZAXX,0.01
2034,9,20.0,KENXX,TZAXX,0.01
2035,9,20.0,KENXX,TZAXX,0.01
2036,9,20.0,KENXX,TZAXX,-0.03
2037,9,20.0,KENXX,TZAXX,-0.02
2038,9,20.0,KENXX,TZAXX,0.0
2039,9,20.0,KENXX,TZAXX,0.01
2040,9,20.0,KENXX,TZAXX,0.01
2041,9,20.0,KENXX,TZAXX,0.02
2042,9,20.0,KENXX,TZAXX,0.02
2043,9,20.0,KENXX,TZAXX,0.02
2044,9,20.0,KENXX,TZAXX,0.02
2045,9,20.0,KENXX,TZAXX,0.02
2046,9,20.0,KENXX,TZAXX,0.02
2047,9,20.0,KENXX,TZAXX,0.02
2048,9,20.0,KENXX,TZAXX,0.01
2049,9,20.0,KENXX,TZAXX,0.01
2050,9,20.0,KENXX,TZAXX,0.01
2021,9,21.0,KENXX,TZAXX,0.0
2022,9,21.0,KENXX,TZAXX,0.0
2023,9,21.0,KENXX,TZAXX,0.0
2024,9,21.0,KENXX,TZAXX,0.05
2025,9,21.0,KENXX,TZAXX,0.05
2026,9,21.0,KENXX,TZAXX,0.02
2027,9,21.0,KENXX,TZAXX,0.03
2028,9,21.0,KENXX,TZAXX,0.03
2029,9,21.0,KENXX,TZAXX,0.03
2030,9,21.0,KENXX,TZAXX,0.03
2031,9,21.0,KENXX,TZAXX,0.0
2032,9,21.0,KENXX,TZAXX,0.01
2033,9,21.0,KENXX,TZAXX,0.01
2034,9,21.0,KENXX,TZAXX,0.01
2035,9,21.0,KENXX,TZAXX,0.01
2036,9,21.0,KENXX,TZAXX,-0.03
2037,9,21.0,KENXX,TZAXX,-0.02
2038,9,21.0,KENXX,TZAXX,0.0
2039,9,21.0,KENXX,TZAXX,0.01
2040,9,21.0,KENXX,TZAXX,0.01
2041,9,21.0,KENXX,TZAXX,0.02
2042,9,21.0,KENXX,TZAXX,0.02
2043,9,21.0,KENXX,TZAXX,0.02
2044,9,21.0,KENXX,TZAXX,0.02
2045,9,21.0,KENXX,TZAXX,0.02
2046,9,21.0,KENXX,TZAXX,0.02
2047,9,21.0,KENXX,TZAXX,0.02
2048,9,21.0,KENXX,TZAXX,0.01
2049,9,21.0,KENXX,TZAXX,0.01
2050,9,21.0,KENXX,TZAXX,0.01
2021,9,22.0,KENXX,TZAXX,0.0
2022,9,22.0,KENXX,TZAXX,0.0
2023,9,22.0,KENXX,TZAXX,0.0
2024,9,22.0,KENXX,TZAXX,0.05
2025,9,22.0,KENXX,TZAXX,0.05
2026,9,22.0,KENXX,TZAXX,0.02
2027,9,22.0,KENXX,TZAXX,0.03
2028,9,22.0,KENXX,TZAXX,0.03
2029,9,22.0,KENXX,TZAXX,0.03
2030,9,22.0,KENXX,TZAXX,0.03
2031,9,22.0,KENXX,TZAXX,0.0
2032,9,22.0,KENXX,TZAXX,0.01
2033,9,22.0,KENXX,TZAXX,0.01
2034,9,22.0,KENXX,TZAXX,0.01
2035,9,22.0,KENXX,TZAXX,0.01
2036,9,22.0,KENXX,TZAXX,-0.03
2037,9,22.0,KENXX,TZAXX,-0.02
2038,9,22.0,KENXX,TZAXX,0.0
2039,9,22.0,KENXX,TZAXX,0.01
2040,9,22.0,KENXX,TZAXX,0.01
2041,9,22.0,KENXX,TZAXX,0.02
2042,9,22.0,KENXX,TZAXX,0.02
2043,9,22.0,KENXX,TZAXX,0.02
2044,9,22.0,KENXX,TZAXX,0.02
2045,9,22.0,KENXX,TZAXX,0.02
2046,9,22.0,KENXX,TZAXX,0.02
2047,9,22.0,KENXX,TZAXX,0.02
2048,9,22.0,KENXX,TZAXX,0.01
2049,9,22.0,KENXX,TZAXX,0.01
2050,9,22.0,KENXX,TZAXX,0.01
2021,9,23.0,KENXX,TZAXX,0.0
2022,9,23.0,KENXX,TZAXX,0.0
2023,9,23.0,KENXX,TZAXX,0.0
2024,9,23.0,KENXX,TZAXX,0.05
2025,9,23.0,KENXX,TZAXX,0.05
2026,9,23.0,KENXX,TZAXX,0.02
2027,9,23.0,KENXX,TZAXX,0.03
2028,9,23.0,KENXX,TZAXX,0.03
2029,9,23.0,KENXX,TZAXX,0.03
2030,9,23.0,KENXX,TZAXX,0.03
2031,9,23.0,KENXX,TZAXX,0.0
2032,9,23.0,KENXX,TZAXX,0.01
2033,9,23.0,KENXX,TZAXX,0.01
2034,9,23.0,KENXX,TZAXX,0.01
2035,9,23.0,KENXX,TZAXX,0.01
2036,9,23.0,KENXX,TZAXX,-0.03
2037,9,23.0,KENXX,TZAXX,-0.02
2038,9,23.0,KENXX,TZAXX,0.0
2039,9,23.0,KENXX,TZAXX,0.01
2040,9,23.0,KENXX,TZAXX,0.01
2041,9,23.0,KENXX,TZAXX,0.02
2042,9,23.0,KENXX,TZAXX,0.02
2043,9,23.0,KENXX,TZAXX,0.02
2044,9,23.0,KENXX,TZAXX,0.02
2045,9,23.0,KENXX,TZAXX,0.02
2046,9,23.0,KENXX,TZAXX,0.02
2047,9,23.0,KENXX,TZAXX,0.02
2048,9,23.0,KENXX,TZAXX,0.01
2049,9,23.0,KENXX,TZAXX,0.01
2050,9,23.0,KENXX,TZAXX,0.01
2021,9,24.0,KENXX,TZAXX,0.0
2022,9,24.0,KENXX,TZAXX,0.0
2023,9,24.0,KENXX,TZAXX,0.0
2024,9,24.0,KENXX,TZAXX,0.05
2025,9,24.0,KENXX,TZAXX,0.05
2026,9,24.0,KENXX,TZAXX,0.02
2027,9,24.0,KENXX,TZAXX,0.03
2028,9,24.0,KENXX,TZAXX,0.03
2029,9,24.0,KENXX,TZAXX,0.03
2030,9,24.0,KENXX,TZAXX,0.03
2031,9,24.0,KENXX,TZAXX,0.0
2032,9,24.0,KENXX,TZAXX,0.01
2033,9,24.0,KENXX,TZAXX,0.01
2034,9,24.0,KENXX,TZAXX,0.01
2035,9,24.0,KENXX,TZAXX,0.01
2036,9,24.0,KENXX,TZAXX,-0.03
2037,9,24.0,KENXX,TZAXX,-0.02
2038,9,24.0,KENXX,TZAXX,0.0
2039,9,24.0,KENXX,TZAXX,0.01
2040,9,24.0,KENXX,TZAXX,0.01
2041,9,24.0,KENXX,TZAXX,0.02
2042,9,24.0,KENXX,TZAXX,0.02
2043,9,24.0,KENXX,TZAXX,0.02
2044,9,24.0,KENXX,TZAXX,0.02
2045,9,24.0,KENXX,TZAXX,0.02
2046,9,24.0,KENXX,TZAXX,0.02
2047,9,24.0,KENXX,TZAXX,0.02
2048,9,24.0,KENXX,TZAXX,0.01
2049,9,24.0,KENXX,TZAXX,0.01
2050,9,24.0,KENXX,TZAXX,0.01
2021,10,1.0,KENXX,TZAXX,-0.02
2022,10,1.0,KENXX,TZAXX,-0.02
2023,10,1.0,KENXX,TZAXX,0.02
2021,10,2.0,KENXX,TZAXX,-0.02
2022,10,2.0,KENXX,TZAXX,-0.02
2023,10,2.0,KENXX,TZAXX,0.02
2021,10,3.0,KENXX,TZAXX,-0.02
2022,10,3.0,KENXX,TZAXX,-0.02
2023,10,3.0,KENXX,TZAXX,0.02
2021,10,4.0,KENXX,TZAXX,-0.02
2022,10,4.0,KENXX,TZAXX,-0.02
2023,10,4.0,KENXX,TZAXX,0.02
2021,10,5.0,KENXX,TZAXX,-0.02
2022,10,5.0,KENXX,TZAXX,-0.02
2023,10,5.0,KENXX,TZAXX,0.02
2021,10,6.0,KENXX,TZAXX,-0.02
2022,10,6.0,KENXX,TZAXX,-0.02
2023,10,6.0,KENXX,TZAXX,0.02
2021,10,7.0,KENXX,TZAXX,-0.02
2022,10,7.0,KENXX,TZAXX,-0.02
2023,10,7.0,KENXX,TZAXX,0.02
2021,10,8.0,KENXX,TZAXX,-0.02
2022,10,8.0,KENXX,TZAXX,-0.02
2023,10,8.0,KENXX,TZAXX,0.02
2024,10,8.0,KENXX,TZAXX,0.17
2021,10,9.0,KENXX,TZAXX,-0.02
2022,10,9.0,KENXX,TZAXX,-0.02
2023,10,9.0,KENXX,TZAXX,0.02
2024,10,9.0,KENXX,TZAXX,0.17
2021,10,10.0,KENXX,TZAXX,-0.02
2022,10,10.0,KENXX,TZAXX,-0.02
2023,10,10.0,KENXX,TZAXX,0.02
2024,10,10.0,KENXX,TZAXX,0.17
2021,10,11.0,KENXX,TZAXX,-0.02
2022,10,11.0,KENXX,TZAXX,-0.02
2023,10,11.0,KENXX,TZAXX,0.02
2024,10,11.0,KENXX,TZAXX,0.17
2021,10,12.0,KENXX,TZAXX,-0.02
2022,10,12.0,KENXX,TZAXX,-0.02
2023,10,12.0,KENXX,TZAXX,0.02
2021,10,13.0,KENXX,TZAXX,-0.02
2022,10,13.0,KENXX,TZAXX,-0.02
2023,10,13.0,KENXX,TZAXX,0.02
2021,10,14.0,KENXX,TZAXX,-0.02
2022,10,14.0,KENXX,TZAXX,-0.02
2023,10,14.0,KENXX,TZAXX,0.02
2021,10,15.0,KENXX,TZAXX,-0.02
2022,10,15.0,KENXX,TZAXX,-0.02
2023,10,15.0,KENXX,TZAXX,0.02
2021,10,20.0,KENXX,TZAXX,0.0
2022,10,20.0,KENXX,TZAXX,0.0
2023,10,20.0,KENXX,TZAXX,0.0
2024,10,20.0,KENXX,TZAXX,0.05
2025,10,20.0,KENXX,TZAXX,0.05
2026,10,20.0,KENXX,TZAXX,0.02
2027,10,20.0,KENXX,TZAXX,0.03
2028,10,20.0,KENXX,TZAXX,0.03
2029,10,20.0,KENXX,TZAXX,0.03
2030,10,20.0,KENXX,TZAXX,0.03
2031,10,20.0,KENXX,TZAXX,0.0
2032,10,20.0,KENXX,TZAXX,0.01
2033,10,20.0,KENXX,TZAXX,0.01
2034,10,20.0,KENXX,TZAXX,0.01
2035,10,20.0,KENXX,TZAXX,0.01
2036,10,20.0,KENXX,TZAXX,-0.03
2037,10,20.0,KENXX,TZAXX,-0.02
2038,10,20.0,KENXX,TZAXX,0.0
2039,10,20.0,KENXX,TZAXX,0.01
2040,10,20.0,KENXX,TZAXX,0.01
2041,10,20.0,KENXX,TZAXX,0.02
2042,10,20.0,KENXX,TZAXX,0.02
2043,10,20.0,KENXX,TZAXX,0.02
2044,10,20.0,KENXX,TZAXX,0.02
2045,10,20.0,KENXX,TZAXX,0.02
2046,10,20.0,KENXX,TZAXX,0.02
2047,10,20.0,KENXX,TZAXX,0.02
2048,10,20.0,KENXX,TZAXX,0.01
2049,10,20.0,KENXX,TZAXX,0.01
2050,10,20.0,KENXX,TZAXX,0.01
